	151_Le	173_Le	279_Le	294_Ob	295_Ob	75_Ob	138_Ob	65_Ob	283_Ob	96_IR	132_IR	95_IR	126_IR
KLHL3|NM_001257195+NM_001257194+NM_017415	1.650612088	1.52339698	1.237954644	0.762025387	1.102668979	1.502310743	0.640129473	0.256389179	0.539239509	1.303403225	1.200217029	0.831849852	0.834108566
DDX6|NM_001257191+NM_004397	3.733650236	5.399783481	6.736768309	6.676178425	5.723899588	8.213380486	5.106466091	3.114937576	5.604772979	2.569329506	3.554637436	2.526589038	3.758248884
SLC25A16|NM_152707	19.27526885	22.8921278	22.40789175	27.52860941	29.32358978	16.82883341	22.03681118	17.86282957	38.97556238	18.87404745	21.66075694	19.54581467	17.5803972
HIPK1|NM_152696+NM_198268+NM_198269+NM_181358	6.765260996	7.012110928	12.10875118	13.16079966	8.402811152	7.376056373	7.562632988	5.015616855	10.74307192	6.699433403	8.427939742	7.147388731	7.861537187
POLR1D|NM_001206559+NM_152705+NM_015972	40.55348944	51.17489903	33.06011298	44.35139433	42.3755323	29.48156408	40.274469	29.69679886	32.02405464	23.33998036	26.16178817	16.6633808	27.91652382
ZNF449|NM_152695	1.696822867	1.279504058	2.105514993	2.176090407	1.555904783	2.725474364	1.548420415	2.907113837	2.297480298	0.394103117	1.369797208	2.012176203	1.621317735
C1GALT1C1|NM_152692+NM_001011551	17.61048594	19.79050001	52.08475166	42.59783441	39.84901352	51.09792352	35.83415406	54.50334902	47.41589065	44.79430178	48.95502582	28.29361389	27.44164515
SET|NM_001122821+NM_001248000+NM_003011+NM_001248001	18.53899188	25.82277756	27.79574318	30.12285372	36.17633587	29.94232193	21.73639881	19.90157424	26.00215631	25.33649681	16.36158029	27.837135	15.41562119
PCBP2|NM_031989+NM_001128913+NM_001128912+NM_001098620+NM_001128914+NM_005016+NM_001128911	32.99205453	43.86706244	42.08037618	35.72620091	34.48385379	46.63415856	37.72335518	28.61197967	25.99539567	30.57107412	25.95928682	31.0015575	26.46241694
TMEM79|NR_026678+NM_032323	5.746133503	6.299401989	2.986123465	2.567524459	2.63446373	1.774874526	3.403205863	3.18058627	3.040578403	3.849698194	2.341591534	5.89663271	1.759715413
MORN4|NM_001098831+NM_178832	2.437443914	2.610305093	0.867766224	3.798436875	1.49001239	1.141897238	1.946234041	3.594410688	4.719745827	3.302362821	1.147813143	2.107613338	2.717146443
TENM4|NM_001098816	1.089365434	1.226691933	3.50452931	2.224333332	3.995582383	2.857945937	2.087590278	2.206471078	4.440828419	3.66028942	3.180547182	2.938897855	4.533658184
ZNF419|NM_001098491+NM_001291743+NM_001291744+NM_001291745+NM_001098493+NM_001098492+NM_001098494+NM_001098495+NM_001098496+NM_024691	2.211044629	4.434904831	2.560684751	7.939551425	4.775663884	4.760198125	2.47164434	4.400449679	5.092199654	6.773962125	5.382967061	5.040487842	3.46099711
BEX4|NM_001080425+NM_001127688	27.90083958	41.32119433	35.63922167	28.1670424	18.05910092	46.90191541	33.41711633	28.84029267	14.05005448	19.34540115	11.38456944	21.28707173	16.54072906
KDM6B|NM_001080424	1.174122744	1.007094133	0.991514146	1.240032425	0.403730237	0.137513679	1.054693955	0.234685264	1.391031105	0.954453789	0.103669579	0.913718289	1.417927488
TXNRD2|NM_006440+NM_001282512	11.73122481	10.58187994	13.55861601	9.008415955	8.971417924	10.35694578	10.4163065	9.627721565	16.44306973	10.30999119	12.75881357	11.97416832	11.18634939
GAK|NM_005255+NM_001286833	6.271412623	7.11103481	5.604269103	11.40706995	7.02849045	9.140570212	5.934881108	8.728342515	6.888505026	6.001831842	7.383154332	5.302270082	7.422619919
DRAP1|NM_006442	93.0068773	71.31382709	56.69177683	53.2498302	72.71482853	78.88824528	89.89793824	60.27184609	60.46366398	77.99359499	85.05980654	117.8384443	78.57825297
RSF1|NM_016578	5.174464592	7.283453488	6.843538895	10.52505901	7.820025583	4.848281261	4.590746833	4.903248955	5.742213881	8.256936226	2.165955149	3.579412197	3.987923716
XRN1|NM_019001+NM_001282857+NM_001282859	2.629225944	1.953219003	3.828871778	5.82603539	2.455519267	1.459844219	0.933051948	1.868562795	5.986918733	2.770598498	2.666110677	1.111461396	1.59211334
ERGIC2|NM_016570	35.4364384	51.73048589	37.94074034	53.50701532	53.81736929	56.54822492	45.97945978	50.02427995	52.6480287	52.66200123	33.24427291	37.34401439	38.67987848
TADA2B|NM_152293	2.967724932	2.048483234	1.982897033	4.219275482	3.453907836	2.352856091	2.187368594	2.00772991	2.861645176	2.598063335	1.935037386	3.079365207	3.393106133
STAT1|NM_007315+NM_139266	16.215867	24.35209862	30.41853346	38.47353155	69.63378179	42.58506244	34.88673562	110.2776946	51.67317873	31.13000307	36.99584223	42.89413883	45.14925798
THAP6|NM_144721	6.599764292	4.064231281	3.450149358	3.049481639	3.151909244	6.441389768	5.269735996	5.276679737	5.548974801	10.05937741	4.079099504	3.424017555	3.882915503
PUS10|NM_144709	2.840699355	1.363125326	1.993884214	2.454678604	1.420791484	0.725899052	2.26822277	1.032368875	1.894939998	1.469508264	0.364829883	0.535920212	0.959598913
TBX3|NM_016569+NM_005996	7.083020376	1.539468508	5.026398803	4.290359909	2.674324588	3.318263595	2.32877775	3.997450794	5.987135645	7.023406974	2.94304831	2.810091618	4.892088135
BCCIP|NM_016567+NM_078469+NM_078468	64.19437168	71.27698187	63.02315421	73.34596558	95.17680884	64.51870838	63.30655715	69.09417674	69.44572172	68.83349316	57.17623998	57.00877711	50.25912254
OARD1|NM_145063	30.17115414	33.17828134	27.5008236	27.88171713	19.21214868	29.83976553	28.7751974	28.81311344	27.67354601	23.16379673	26.63972626	18.26191305	29.89632566
SLC25A40|NM_018843	2.629909415	2.77634881	2.53815506	0.867981353	1.356468983	1.232063877	2.099912828	1.839844831	1.105592707	2.405108986	0.696626389	0.682210493	1.95446541
C20orf24|NM_018840+NM_199483+NM_001199534+NR_026562	17.78158694	6.257237483	4.287076103	8.20996719	12.2194482	16.66068696	14.19812354	16.58631129	40.77402417	33.72786268	46.05425583	27.65493462	28.63188738
NSFL1C|NM_018839+NM_016143+NR_038164+NM_001206736	52.30660979	40.54248588	35.92889023	38.37924641	38.24389453	48.57501128	41.98525275	61.63016261	40.40134678	55.94797672	47.91766008	36.43023521	37.03127813
NUP62|NM_016553+NM_153718+NM_153719+NM_012346+NM_001193357	15.76065125	11.54490041	13.34823657	11.2101535	9.880283145	8.438368703	9.759377315	13.6296989	14.65264329	10.45874255	15.50939975	9.678624192	8.844371076
GOLM1|NM_016548+NM_177937	3.046555322	2.32280692	2.940264696	3.575082759	3.72472585	4.193139652	2.432593277	8.178453585	4.760757111	8.805579513	3.347514111	2.458680816	3.521938359
RC3H2|NM_001100588+NM_018835	5.282965626	7.417436669	6.900032722	8.657702716	5.793693338	4.619853187	8.881453	6.813479751	7.332199095	10.47056654	4.527692888	4.860343302	5.313258495
ICK|NM_016513+NM_014920	2.890561038	4.238213623	4.029585247	2.628820167	3.239506291	2.557884603	2.436260218	2.824649925	3.289546847	3.655182586	2.382082263	1.999532367	1.790144357
NTM|NM_001048209+NM_016522+NM_001144058+NM_001144059	28.78646656	27.65773221	29.34293608	38.94240284	14.68081141	29.69934122	19.88609509	15.51607658	36.68798811	35.49551872	22.38990497	32.55424274	24.03729032
TIPIN|NM_017858+NM_001289986	3.268820132	6.901671079	12.61910107	10.35694856	2.248012879	4.594144702	8.482713874	4.302074242	3.525254233	0.624868965	2.886216189	5.08768057	3.643925075
ALKBH5|NM_017758	22.64179258	19.36408076	17.14955148	14.68064021	12.22033683	12.88983448	22.65579697	15.35291444	22.87051042	11.64917383	18.01779097	10.11114146	22.15155463
SDF4|NM_016547+NM_016176	48.66047774	41.09599979	63.39974382	32.12002925	27.21778073	51.06422888	51.28740587	70.02952763	97.89350916	55.37908928	84.55500116	50.49099412	58.94556475
DNAJC27|NM_016544+NM_001198559	1.018334568	1.612556502	2.555295882	0.860399231	1.626567011	1.144970031	0.162622606	1.103095959	0.78338983	0.827812332	1.870215516	0.633985449	1.81630544
OSBPL2|NM_014835+NM_144498+NM_001278649	18.56910279	16.72795546	9.319049626	13.3358092	13.0540133	15.40317809	13.4430868	20.19120041	13.80328972	10.26458129	9.269009937	14.38650288	16.19196232
SIRT7|NM_016538	2.273633414	4.800468606	2.742886372	2.101106356	2.084812252	2.662887647	2.723153581	3.181198746	3.823268215	2.772382236	2.409015107	2.948954076	2.534538296
INPP5K|NM_016532+NM_130766+NM_001135642	69.61973019	71.75469057	60.50354809	69.17193615	72.76314633	59.3572123	83.51597892	77.29471742	63.3521209	76.97916263	82.50513267	72.9234215	76.99573829
MGRN1|NM_001142290+NM_001142289+NR_102267+NM_001142291+NM_015246	1.832731245	2.902172894	1.263421051	1.935612275	0.934966562	1.226572373	1.254331911	1.674646097	1.681015323	1.064172798	0.739756103	0.796977284	2.268503738
CCNYL1|NM_001142300+NM_152523	2.863559808	4.383363182	6.909134185	6.489379569	3.184532318	4.02457388	4.384094911	2.976335753	5.203946725	3.257530309	4.449966692	6.833947646	6.80994167
MAP3K13|NM_001242317+NM_001242314+NR_038322+NM_004721	10.04822699	18.32172456	15.34267283	14.10551326	15.96442272	15.22425331	11.25554323	13.51683172	11.62524756	11.11114431	9.231294946	8.865741405	11.78033989
CNOT4|NM_013316+NM_001190850+NM_001190849+NM_001190847+NM_001190848+NM_001008225	7.863024732	9.099512437	4.860763741	10.22187045	6.840700248	12.05754359	5.793523165	6.357364964	7.372065621	7.757750623	4.766836888	3.361331012	7.878993083
ODF2|NM_153436+NM_001242354+NM_001242353+NM_001242352+NM_153439+NM_153435+NM_153432+NM_002540+NM_153440+NM_153433+NM_153437	3.978292015	4.317118621	1.75155792	6.555683155	4.974956587	7.80262356	6.85072295	7.376893913	5.384509224	3.153084186	2.922474335	3.538241089	5.438629591
BRD2|NM_005104+NM_001113182+NM_001291986+NM_001199455+NM_001199456	27.83699315	14.36938688	8.047349677	14.26746745	10.79189694	16.10961263	23.53457384	8.519257299	12.82888441	14.64223932	15.29318285	13.31066364	38.68998782
ATG9A|NM_001077198+NM_024085+NR_104255	25.05459779	25.7498461	18.63911336	19.71171375	22.41720351	27.73876136	25.21517572	21.90976802	22.21103545	23.33728278	31.15521223	23.06108732	24.82637406
TLE3|NM_001105192+NM_005078+NM_001282982+NM_001282981+NM_020908+NM_001282979+NM_001282980	23.15894899	26.78469505	22.7300686	22.14956686	13.95890235	16.84107361	15.93986088	9.684119891	22.35652169	27.35059327	31.68778653	27.92883923	19.96196362
CTH|NM_001190463+NM_153742+NM_001902	6.436826186	6.552555527	4.256118206	7.503802182	3.161924657	4.961256722	2.202700396	5.388116467	2.546797215	1.956536877	3.897201075	3.995803918	8.943424177
DOCK8|NM_203447+NM_001190458+NM_001193536	3.149926258	3.991168102	3.88495989	2.345582452	1.857148193	3.251423486	3.657510268	3.394427641	3.5915315	2.031070935	1.47072089	2.699999631	2.888393558
SUGCT|NM_001193312+NM_001193313+NM_024728+NM_001193311	3.416371041	5.980401969	6.935896335	9.315064649	3.294896256	7.175900195	5.60564867	13.77744962	4.193272106	1.8514636	6.460831835	7.456977447	2.845844478
MNAT1|NM_001177963+NM_002431	49.8004629	45.03518707	40.03828776	52.49470886	48.44763233	46.93800606	49.37530529	40.6787803	50.25661006	40.08706104	39.80912113	32.4877638	40.1382562
FPGS|NM_001288803+NR_110170+NM_004957+NM_001018078	88.63200483	74.64272812	43.37330042	64.96606749	80.67692294	47.9367839	59.4563154	56.50400967	71.06438152	63.19044543	63.81139915	93.41507107	76.5954625
TOM1L2|NM_001288789+NM_001288786+NM_001082968+NM_001288788+NM_001288787+NM_001033551	12.24157329	10.07089867	6.866850034	7.346392166	7.021891689	6.852962723	7.498058077	5.130725393	7.97633281	6.089781753	9.335465753	9.17809324	10.05520313
PIP5K1C|NM_012398+NM_001195733+NM_001300849	2.756064033	3.532997941	4.559842794	4.366164588	2.166152466	3.873494553	2.357832557	1.259167674	3.492420303	4.00076168	3.615450644	1.838405584	4.892027971
RAB3GAP1|NM_012233+NM_001172435	7.804083696	8.55550264	5.214329077	7.185479732	5.137618478	5.062248525	8.308470616	6.879519052	4.466134574	4.880001679	6.501940102	4.360277796	5.651035864
C1orf204|NM_001134233	0.781505052	1.650041929	0	2.063437799	0.716602464	2.928964904	1.87203309	0.624833204	1.672559231	1.270583439	1.104052308	0.810903813	3.484738515
PTPN3|NM_001145371+NM_001145370+NM_001145369+NR_026918+NM_001145368+NM_001145372+NM_002829	7.72169666	7.654918731	2.164383669	4.626528702	3.613711604	2.241341324	4.297625451	2.749323066	3.650083582	3.159246717	3.414983372	3.192299869	2.444417956
LOC730183|NM_001256932	16.90575361	10.7082618	9.789559401	13.3910718	7.750880602	9.504038181	18.89831153	14.86823891	8.786887985	5.497129039	9.553276403	12.27920156	21.35849325
FBXO18|NM_001258452+NM_178150+NM_001258453+NM_032807	11.70427366	10.99984766	11.02041535	13.11503362	9.423443246	11.55574674	11.16075772	9.860703395	9.720144862	4.177096624	7.154712868	7.701432479	9.546853985
IDNK|NM_001256915+NR_046422+NR_046421+NM_001001551	16.97450159	8.319850973	29.26163531	31.51235631	19.1593797	21.68555268	28.6164647	26.58709028	20.33387394	46.11359503	23.48909696	19.69002899	24.67936645
FAM13A|NM_001265580+NM_014883+NM_001265579+NM_001265578+NM_001015045	53.58300248	65.83209538	32.1331798	46.93653124	19.21964097	47.95754614	28.02558449	26.29274059	37.12352947	63.23976111	19.02628586	21.46167922	24.64831609
COX4I1|NM_001861	1094.963503	1078.409033	948.4348501	790.0797368	806.9456845	848.0508632	801.83819	716.9725948	760.0858835	787.2135621	883.0896828	1152.260859	1056.001232
SLC31A1|NM_001859	4.324447898	6.086990174	7.949663138	4.458458983	6.042377578	7.138968822	7.234765918	7.738228379	11.08091633	7.198155678	7.272926521	5.769161433	10.40656599
COX7C|NM_001867	749.4191807	798.804758	676.6100883	573.1905162	609.5962852	419.0416834	573.2974848	324.7167585	503.3404766	391.0727832	519.1161202	569.411876	553.351361
COX7B|NM_001866	614.9467874	679.9393998	585.1623258	439.8144828	522.3277644	450.8373901	540.9819292	307.0753744	459.8085989	494.6331175	501.4370228	544.0471052	585.2921468
COX6B1|NM_001863	693.7433588	719.1686775	719.4330611	559.2020798	598.6648806	728.138193	695.0826437	509.3322569	643.9623732	591.0624949	764.5009442	1000.163266	779.5488029
GATA3|NM_002051+NM_001002295	3.849683182	3.72537181	3.405758031	3.72697062	1.470822468	1.202336751	4.098492641	2.051946538	4.119501523	1.043146104	4.305515588	6.6575018	10.47994434
GAS1|NM_002048	1.739594872	0.918229663	1.678902514	1.286073232	0.159512465	2.281910157	0.555608068	1.390850432	1.063725935	0.565652246	0.245757022	0.722014074	0.775687021
GARS|NM_002047	26.48588564	23.61543731	40.76074824	27.78367302	53.00316627	22.80416	32.29398629	37.48749201	34.79858089	42.47926962	39.69266452	37.88091885	30.58917582
CPM|NM_001874+NM_198320+NM_001005502	89.10983528	85.58536603	71.77444211	73.57184549	44.65009383	71.69756933	56.20057265	67.97841462	91.11984	96.08063173	65.01134005	51.09242426	56.25568913
DNAJA3|NM_005147+NM_001135110+NM_001286516	38.31502269	37.50320814	18.66863426	29.07254981	30.45326694	26.0988531	29.08473012	20.81911299	25.36228275	23.28434428	23.6484224	19.12016731	24.880639
LDHA|NM_005566+NM_001165416+NM_001165415+NM_001135239+NR_028500+NM_001165414	437.8185882	409.0197419	543.1877573	540.9965593	1018.275366	531.5213119	643.1639381	641.1136355	846.6790827	471.0974	633.1491208	464.546632	685.7320848
CELF2|NM_001025077+NM_006561+NM_001025076+NM_001083591	35.74417093	37.85552178	39.14058917	30.61868129	30.12881946	25.85708305	24.05553047	22.45363531	35.81070967	28.52885738	18.77424349	21.23591141	26.07637339
AKT1|NM_005163+NM_001014432+NM_001014431	19.41657481	24.39230135	41.22613886	24.19770445	27.95237927	28.38047146	24.18564378	13.04019895	30.51317312	14.99016312	24.9615661	30.62342499	23.6648428
SUMO1P3|NR_002190	5.710949177	6.459586433	7.086472812	8.185654328	5.610712639	9.937473751	3.257172001	5.218342175	7.982002643	7.958530897	8.068004137	5.079243797	9.094706114
LTBP3|NM_001164266+NM_021070+NM_001130144	7.372659769	5.896352739	12.50591887	9.556190887	7.067663359	8.79188361	7.135602967	8.038130956	9.562906777	7.446214024	9.468677491	10.2000073	9.131877938
KCNA2|NM_001204269+NM_004974	0.437295493	0.230822532	1.688809904	0.530447765	0	0.941186017	0.80207229	0	2.177162231	3.266288005	1.108237065	1.157716535	0.942509922
RGMA|NM_001166289+NM_001166288+NM_020211+NM_001166287+NM_001166286+NM_001166283	1.341819442	3.36427036	1.618756234	1.41714282	2.306969538	2.711446187	1.607110626	0.536409419	2.261078096	1.636163668	2.606481192	2.001819414	3.240892284
CD44|NM_001001391+NM_000610+NM_001202557+NM_001001390+NM_001202556+NM_001202555+NM_001001392+NM_001001389	2.173917057	4.526918259	2.72749324	6.658256293	19.36520951	3.055319389	6.334343626	9.256899156	1.63881943	10.68055299	5.428326723	3.114619877	4.461538539
DMTN|NM_001114137+NM_001114139+NM_001302817+NM_001114135+NM_001302816+NM_001978+NM_001114136+NM_001114138	24.02090454	25.73831556	29.45243914	27.74539741	23.04916043	34.16391736	38.37122414	19.07066677	26.23416411	25.94821285	40.55185165	28.57038702	41.85619235
APP|NM_001136016+NM_001204301+NM_201414+NM_201413+NM_001204302+NM_000484+NM_001204303+NM_001136130+NM_001136129+NM_001136131	1.551632846	0.630471256	1.729142207	0.157685459	1.055326047	0.839355117	0	0.716235209	1.369446257	0.485482413	0.210925905	0	0.461249715
C17orf85|NM_001114118	2.284259816	3.363341515	2.204564757	3.04735241	2.921354632	2.478203504	2.687883019	2.210813184	2.683282466	2.44328041	3.227032333	1.621708543	1.876283024
HHAT|NM_001122834+NM_001170564+NM_001170588+NM_018194+NM_001170580+NM_001170587	0	1.602027164	1.500611981	0.178079411	0.680254012	0.834760874	1.759335154	0.503329533	0.816542396	1.644814109	0.777623338	0.349914323	0.701776009
RABL2B|NM_001130922+NM_001130921+NM_001130919+NM_001130923+NM_007081+NM_001130920+NM_001003789	4.507168842	4.044417195	2.17495959	4.760179916	2.066428292	2.533829947	2.879083414	6.486473427	2.342633678	2.93113094	2.865326775	3.269211355	5.359335751
ZSCAN30|NM_001166012+NM_001112734+NM_001288711	1.971773463	2.862153428	2.378725844	2.863381772	1.808021227	3.083250153	3.344122351	4.532389004	2.18532816	2.20394687	1.690485686	0.310406812	3.334817748
EPDR1|NM_001242946+NM_017549+NM_001242948	32.19120981	33.9132332	77.90670238	52.71430142	41.73017425	47.46449894	62.29397246	75.07728675	129.0465114	80.59055258	73.29878183	58.11896108	54.8832903
ATG5|NM_001286108+NR_104403+NR_104402+NM_001286107+NM_004849+NM_001286111+NM_001286106	17.58222145	14.74699511	19.94406485	18.12093062	18.65099917	16.21846515	15.03365682	17.6948777	18.3185643	22.46442501	13.0848927	16.09732228	16.92625691
C19orf44|NM_001288834+NM_032207	1.587984116	2.754512171	0.457853113	1.509413409	1.601715383	1.19030574	0.760777811	0.253926754	1.740530711	2.31388338	1.340406804	1.318176892	0.708083639
AARSD1|NM_001261434	10.14345216	10.7082618	29.3686782	16.06928616	4.650528361	0	8.099276372	8.109948497	3.101254583	8.245693558	14.3299146	31.57508972	7.538291737
NT5C|NM_001252377+NR_045513+NM_014595	54.01326716	44.23891766	51.06495642	54.20955703	51.60648076	47.48437641	43.12815513	31.62472695	37.79167395	44.21183873	46.28281288	58.33270245	34.45303438
OS9|NM_001261423+NM_001261422+NM_001261421+NM_001261420+NM_006812+NM_001017958+NM_001017957+NM_001017956	159.3126552	154.5785276	136.1234272	165.6956825	141.9916024	206.5897416	189.2838846	259.5489876	145.9940754	195.4685368	181.767529	170.768945	178.9158657
